65,0.0494,0.9992,0.6134,0.7759,0.5453,0.8023
66,0.0479,0.9994,0.6203,0.7761,0.5481,0.8038
67,0.0472,0.9992,0.6256,0.7746,0.5443,0.8045
68,0.0430,0.9996,0.6399,0.7751,0.5525,0.8048
69,0.0429,0.9996,0.6351,0.7775,0.5558,0.8044
70,0.0405,0.9996,0.6467,0.7781,0.5637,0.8079
71,0.0435,0.9993,0.6638,0.7735,0.5761,0.8035
72,0.0407,0.9994,0.6494,0.7763,0.5638,0.8071
73,0.0396,0.9996,0.6586,0.7746,0.5835,0.8041
74,0.0385,0.9995,0.6750,0.7725,0.5958,0.8024
75,0.0360,0.9996,0.6609,0.7774,0.5903,0.8034
76,0.0361,0.9996,0.6755,0.7761,0.5883,0.8075
77,0.0340,0.9998,0.6781,0.7794,0.5897,0.8090
78,0.0331,0.9996,0.6779,0.7775,0.5948,0.8054
79,0.0310,0.9998,0.6857,0.7787,0.6039,0.8069
80,0.0288,0.9999,0.6867,0.7809,0.6099,0.8046
81,0.0285,0.9998,0.7023,0.7775,0.6102,0.8036
82,0.0310,0.9997,0.6895,0.7784,0.6044,0.8064
83,0.0297,0.9998,0.7198,0.7729,0.6200,0.8026
84,0.0283,0.9997,0.7143,0.7750,0.6247,0.8021
85,0.0284,0.9997,0.7291,0.7712,0.6287,0.8028
86,0.0273,0.9997,0.7319,0.7737,0.6466,0.8004
87,0.0282,0.9998,0.7123,0.7786,0.6331,0.8025
88,0.0254,0.9999,0.7130,0.7767,0.6374,0.8026
89,0.0241,0.9998,0.7330,0.7741,0.6554,0.8005
90,0.0253,0.9998,0.7497,0.7711,0.6488,0.8018
91,0.0242,0.9999,0.7387,0.7733,0.6635,0.7981
92,0.0230,0.9998,0.7505,0.7736,0.6546,0.8035
93,0.0218,0.9999,0.7485,0.7740,0.6614,0.8035
94,0.0207,0.9999,0.7717,0.7748,0.6765,0.8004
95,0.0209,0.9999,0.7777,0.7733,0.6813,0.8002
96,0.0210,0.9999,0.7470,0.7783,0.6740,0.8026
97,0.0198,0.9999,0.7596,0.7792,0.6696,0.8046
98,0.0200,0.9999,0.7623,0.7790,0.6753,0.8053
99,0.0195,0.9999,0.7721,0.7777,0.6705,0.8065
100,0.0185,0.9999,0.7864,0.7732,0.6903,0.7975
101,0.0173,0.9999,0.7899,0.7729,0.6870,0.8003
102,0.0180,0.9999,0.7825,0.7765,0.6850,0.8031
103,0.0166,0.9999,0.7984,0.7739,0.7019,0.8017
104,0.0165,0.9999,0.8078,0.7718,0.7224,0.7945
105,0.0152,1.0000,0.8090,0.7768,0.7082,0.8040
106,0.0161,0.9999,0.8051,0.7751,0.7044,0.8059
107,0.0160,0.9999,0.8084,0.7760,0.7146,0.8065
108,0.0153,1.0000,0.8322,0.7755,0.7181,0.8057
109,0.0152,0.9999,0.8290,0.7753,0.7131,0.8066
110,0.0140,1.0000,0.8114,0.7789,0.7086,0.8061
111,0.0134,1.0000,0.8255,0.7792,0.7247,0.8078
112,0.0132,1.0000,0.8301,0.7789,0.7204,0.8087
113,0.0140,1.0000,0.8314,0.7776,0.7347,0.8030
114,0.0142,0.9999,0.8343,0.7790,0.7315,0.8065
115,0.0121,1.0000,0.8439,0.7780,0.7318,0.8057
116,0.0119,1.0000,0.8604,0.7765,0.7494,0.8037
117,0.0150,0.9999,0.8437,0.7807,0.7436,0.8063
118,0.0119,1.0000,0.8523,0.7788,0.7462,0.8050
119,0.0109,1.0000,0.8567,0.7777,0.7574,0.8030
120,0.0108,1.0000,0.8552,0.7791,0.7579,0.8044
121,0.0122,1.0000,0.8657,0.7785,0.7539,0.8029
122,0.0108,1.0000,0.8871,0.7747,0.7767,0.7970
123,0.0088,1.0000,0.8851,0.7763,0.7588,0.8031
124,0.0108,0.9999,0.8763,0.7780,0.7565,0.8051
125,0.0100,1.0000,0.8859,0.7787,0.7699,0.8046
126,0.0105,1.0000,0.8959,0.7747,0.7859,0.8045
127,0.0105,0.9999,0.9269,0.7702,0.7939,0.8017
128,0.0093,1.0000,0.8925,0.7757,0.7682,0.8028
129,0.0111,1.0000,0.8979,0.7783,0.7663,0.8064
130,0.0109,0.9999,0.9142,0.7763,0.7883,0.8028
131,0.0102,1.0000,0.9220,0.7762,0.7962,0.8026
132,0.0101,1.0000,0.8985,0.7804,0.7953,0.8025
133,0.0091,1.0000,0.9301,0.7764,0.7985,0.8038
134,0.0080,1.0000,0.9148,0.7810,0.7925,0.8077
135,0.0074,1.0000,0.9219,0.7788,0.7995,0.8077
136,0.0072,1.0000,0.9404,0.7746,0.7999,0.8068
137,0.0082,1.0000,0.9398,0.7760,0.8052,0.8068
138,0.0071,1.0000,0.9386,0.7779,0.8128,0.8063
139,0.0079,1.0000,0.9309,0.7777,0.8090,0.8048
140,0.0066,1.0000,0.9455,0.7779,0.7976,0.8084
141,0.0087,1.0000,0.9574,0.7756,0.8178,0.8061
142,0.0076,1.0000,0.9792,0.7739,0.8355,0.8020
143,0.0096,1.0000,0.9837,0.7754,0.8299,0.8073
144,0.0092,1.0000,0.9528,0.7795,0.8189,0.8070
145,0.0081,1.0000,0.9670,0.7801,0.8050,0.8099
146,0.0092,0.9999,0.9791,0.7776,0.8475,0.8058
147,0.0086,1.0000,0.9824,0.7761,0.8459,0.8035
148,0.0076,1.0000,0.9755,0.7753,0.8227,0.8072
149,0.0073,1.0000,0.9730,0.7763,0.8522,0.8025
150,0.0087,1.0000,0.9695,0.7774,0.8472,0.8018
151,0.0079,1.0000,0.9975,0.7781,0.8650,0.8032
152,0.0088,0.9999,0.9921,0.7719,0.8534,0.8006
153,0.0074,1.0000,0.9709,0.7782,0.8522,0.8033
154,0.0075,1.0000,1.0090,0.7755,0.8676,0.8045
155,0.0082,0.9999,0.9737,0.7784,0.8389,0.8046
156,0.0068,1.0000,0.9935,0.7783,0.8580,0.8028
157,0.0062,1.0000,1.0176,0.7773,0.8674,0.8052
158,0.0059,1.0000,0.9931,0.7775,0.8482,0.8068
159,0.0064,1.0000,1.0263,0.7732,0.8572,0.8042
160,0.0069,1.0000,1.0154,0.7753,0.8549,0.8055
161,0.0063,1.0000,1.0158,0.7753,0.8686,0.8056
162,0.0073,1.0000,1.0031,0.7780,0.8620,0.8025
163,0.0068,1.0000,1.0263,0.7770,0.8980,0.8028
164,0.0082,1.0000,1.0192,0.7804,0.8929,0.8037
165,0.0059,1.0000,1.0081,0.7788,0.8892,0.8007
166,0.0068,1.0000,1.0111,0.7793,0.9059,0.8034
167,0.0075,1.0000,1.0210,0.7776,0.8866,0.8069
168,0.0068,1.0000,1.0240,0.7798,0.8917,0.8051
169,0.0048,1.0000,1.0380,0.7771,0.9095,0.8014
170,0.0047,1.0000,1.0315,0.7771,0.9184,0.8011
171,0.0052,1.0000,1.0419,0.7786,0.9091,0.8044
172,0.0057,1.0000,1.0531,0.7761,0.9049,0.8062
173,0.0057,1.0000,1.0416,0.7753,0.8956,0.8052
174,0.0053,1.0000,1.0451,0.7771,0.8895,0.8091
175,0.0045,1.0000,1.0430,0.7756,0.9092,0.8042
176,0.0047,1.0000,1.0809,0.7746,0.9045,0.8073
177,0.0049,1.0000,1.0655,0.7745,0.9059,0.8039
178,0.0050,1.0000,1.0536,0.7760,0.9339,0.7969
179,0.0055,1.0000,1.0528,0.7786,0.9219,0.8037
180,0.0045,1.0000,1.0801,0.7763,0.9265,0.8045
181,0.0047,1.0000,1.0756,0.7738,0.9342,0.8013
182,0.0041,1.0000,1.0638,0.7777,0.9403,0.8019
183,0.0052,1.0000,1.1271,0.7794,0.9640,0.7990
184,0.0051,1.0000,1.0769,0.7820,0.9350,0.8070
185,0.0046,1.0000,1.0604,0.7813,0.9373,0.8051
186,0.0043,1.0000,1.0618,0.7804,0.9375,0.8056
187,0.0042,1.0000,1.0773,0.7786,0.9295,0.8077
188,0.0048,1.0000,1.0803,0.7800,0.9524,0.8039
189,0.0047,1.0000,1.0844,0.7822,0.9646,0.8064
190,0.0047,1.0000,1.0757,0.7812,0.9570,0.8033
191,0.0043,1.0000,1.0702,0.7809,0.9579,0.8040
192,0.0038,1.0000,1.0871,0.7782,0.9534,0.8043
193,0.0046,1.0000,1.0880,0.7784,0.9576,0.8033
194,0.0048,1.0000,1.0779,0.7802,1.0031,0.7956
195,0.0039,1.0000,1.0798,0.7814,0.9658,0.8028
196,0.0045,1.0000,1.0994,0.7801,0.9797,0.8005
197,0.0047,1.0000,1.1049,0.7791,0.9827,0.8014
198,0.0046,1.0000,1.1269,0.7787,0.9947,0.8018
199,0.0046,1.0000,1.1120,0.7828,0.9866,0.8054
200,0.0054,1.0000,1.1025,0.7812,0.9912,0.7990
